UserID,Date,Steps,CaloriesBurned,DistanceKm,SleepHours,HeartRate,FoodItem,CaloriesIntake,Protein_g,Fat_g,Carbs_g,WaterIntake_L,Mood,Recommendation
1568,2023-07-18,5371,3135,3.67,5.1,71,Oatmeal,1343,106.1,44.4,391.2,1.9,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1801,2023-03-31,5267,2049,3.88,7.1,89,Fruit Smoothie,1254,87.4,53.6,250.7,1.3,Stressed,Drink more water to stay hydrated.
1982,2023-01-07,11539,3781,7.02,5.1,66,Fried Rice,1453,52.7,39.9,200.4,2.2,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1057,2023-09-20,5339,2183,4.1,8.8,58,Grilled Fish,1722,58.9,68.7,204.0,1.7,Energetic,Drink more water to stay hydrated.
1253,2023-05-02,11027,1668,9.05,6.6,70,Veg Sandwich,1413,66.0,79.7,231.4,1.6,Sad,Drink more water to stay hydrated.
1179,2023-06-13,9147,3026,6.05,8.4,60,Dal & Rice,2432,147.9,27.7,196.2,0.8,Tired,Drink more water to stay hydrated.
1492,2023-04-26,18084,1304,13.46,4.4,114,Egg Wrap,2117,41.1,28.9,116.9,3.2,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1668,2023-01-13,15587,3552,11.37,6.1,66,Fried Rice,1426,104.0,26.9,145.7,3.0,Sad,Take a break and do something relaxing.
1034,2023-01-20,9140,1398,6.39,4.1,84,Veg Sandwich,2746,81.4,21.6,282.9,1.6,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1074,2023-07-20,14760,1275,12.0,6.7,74,Veg Sandwich,2817,53.3,35.8,391.4,1.1,Tired,Drink more water to stay hydrated.
1943,2023-11-05,10681,3311,8.86,5.7,80,Dal & Rice,2926,121.3,29.8,212.2,4.0,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1288,2023-09-11,15558,3022,10.54,7.8,58,Pasta,2108,62.9,21.0,154.3,2.7,Tired,Take a break and do something relaxing.
1370,2023-03-27,6207,2352,5.57,4.4,92,Dal & Rice,2082,131.4,63.3,221.6,3.7,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1586,2023-06-29,10944,1430,8.13,6.3,89,Egg Wrap,1656,82.8,75.8,240.0,3.9,Sad,Take a break and do something relaxing.
1328,2023-08-25,13813,3907,12.28,5.4,64,Grilled Fish,2341,64.0,24.3,126.1,2.2,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1589,2023-12-19,12196,2564,7.64,5.8,74,Grilled Fish,1247,70.8,44.9,367.4,1.7,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1766,2023-03-02,12839,2567,10.93,7.4,80,Dal & Rice,1576,51.1,51.0,201.5,0.9,Relaxed,Drink more water to stay hydrated.
1776,2023-08-03,14626,3448,11.33,5.3,94,Dal & Rice,1634,55.0,56.1,181.3,1.2,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1998,2023-08-03,13922,1951,12.34,8.1,76,Fried Rice,2994,59.6,34.8,221.6,2.7,Energetic,Great job! Keep maintaining your healthy routine.
1303,2023-12-24,14408,1591,11.45,5.2,116,Fried Rice,2713,149.8,50.9,146.3,2.9,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1578,2023-03-31,16333,2031,13.16,7.1,88,Dal & Rice,2204,50.3,48.0,392.3,3.0,Stressed,Take a break and do something relaxing.
1220,2023-04-06,3625,3857,2.87,7.2,93,Dal & Rice,1751,91.3,30.9,386.6,1.8,Happy,Try taking a short walk to stay active.
1978,2023-03-02,4442,3221,2.89,5.5,115,Fruit Smoothie,2468,100.0,76.0,110.9,1.7,Stressed,Try taking a short walk to stay active.
1163,2023-02-25,19187,2495,15.02,6.2,68,Fruit Smoothie,1632,132.0,49.3,184.3,1.4,Sad,Drink more water to stay hydrated.
1479,2023-08-08,9454,1446,6.82,4.6,104,Chicken Salad,2042,75.6,41.2,304.6,3.0,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1454,2023-04-04,9040,1894,7.38,6.1,108,Grilled Fish,1481,31.3,29.2,365.7,1.6,Stressed,Drink more water to stay hydrated.
1374,2023-02-09,18838,2249,13.23,7.3,69,Veg Sandwich,2494,38.3,44.8,129.3,3.6,Happy,Great job! Keep maintaining your healthy routine.
1219,2023-12-03,9889,2044,8.16,6.3,103,Chicken Salad,2079,41.4,21.9,117.7,3.5,Relaxed,Great job! Keep maintaining your healthy routine.
1683,2023-11-15,16123,3090,14.32,6.5,59,Veg Sandwich,1926,121.7,26.6,327.6,1.4,Happy,Drink more water to stay hydrated.
1253,2023-09-05,2614,1629,1.66,5.5,79,Fried Rice,1704,96.6,46.5,264.6,2.7,Stressed,Try taking a short walk to stay active.
1721,2023-08-05,9119,2533,6.94,8.7,92,Oatmeal,1942,80.3,80.9,132.0,1.8,Tired,Drink more water to stay hydrated.
1187,2023-06-03,16868,1452,13.41,5.2,73,Grilled Fish,1840,134.9,20.6,105.0,3.9,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1190,2023-12-17,18834,2021,13.62,4.2,68,Chicken Salad,2090,34.2,66.4,367.3,0.8,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1388,2023-03-03,17753,1911,14.96,7.7,89,Chicken Salad,2752,77.7,75.1,239.2,1.0,Relaxed,Drink more water to stay hydrated.
1214,2023-08-28,6985,1924,6.04,8.5,96,Fried Rice,2482,113.0,41.6,133.6,2.6,Sad,Take a break and do something relaxing.
1374,2023-07-09,15450,3581,11.76,5.3,72,Grilled Fish,1241,129.7,20.1,296.2,2.3,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1085,2023-05-26,10943,3094,8.04,6.3,116,Pasta,2189,148.6,69.0,249.9,2.1,Relaxed,Great job! Keep maintaining your healthy routine.
1473,2023-01-10,5801,2909,4.76,5.6,109,Pasta,2759,84.0,24.5,293.9,2.3,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1617,2023-10-19,16891,1328,10.74,8.2,60,Chicken Salad,2349,135.4,33.8,256.7,0.6,Tired,Drink more water to stay hydrated.
1843,2023-05-10,11124,2267,8.69,5.6,77,Egg Wrap,2840,42.1,55.1,264.1,4.0,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1807,2023-03-01,14080,2867,9.5,4.4,90,Egg Wrap,2518,82.2,66.1,297.1,0.7,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1530,2023-06-24,8288,1742,7.35,7.5,115,Fruit Smoothie,1352,55.0,66.8,130.0,3.8,Stressed,Take a break and do something relaxing.
1046,2023-03-14,9891,1982,7.68,8.6,61,Fruit Smoothie,1316,31.7,36.9,377.7,3.8,Happy,Great job! Keep maintaining your healthy routine.
1064,2023-08-27,7368,2736,6.38,8.2,95,Dal & Rice,2216,121.2,38.2,380.5,2.6,Tired,Take a break and do something relaxing.
1962,2023-06-28,9987,2935,6.86,6.8,76,Fried Rice,2760,36.2,48.8,275.8,3.9,Energetic,Great job! Keep maintaining your healthy routine.
1474,2023-03-08,6712,1482,5.07,6.3,100,Veg Sandwich,1951,35.2,36.0,336.7,3.3,Happy,Great job! Keep maintaining your healthy routine.
1145,2023-03-22,10208,2121,6.8,4.8,92,Pasta,2958,100.0,82.0,382.4,3.7,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1945,2023-03-18,10921,2545,9.11,5.7,99,Fried Rice,1976,43.3,24.2,106.6,2.1,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1797,2023-09-05,13603,2236,10.1,6.6,100,Fried Rice,2700,59.7,31.0,291.1,1.1,Relaxed,Drink more water to stay hydrated.
1381,2023-07-14,19278,2189,12.39,4.1,117,Fried Rice,1388,147.2,55.3,214.6,3.5,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1065,2023-03-09,11316,3958,7.38,4.5,99,Paneer Curry,2916,117.5,35.9,390.8,2.7,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1516,2023-12-04,6651,2897,5.54,6.8,80,Paneer Curry,2341,112.9,44.6,243.2,2.6,Stressed,Take a break and do something relaxing.
1092,2023-02-25,13810,3846,8.65,5.7,103,Oatmeal,2532,37.5,73.3,200.8,1.3,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1864,2023-04-09,4433,2135,3.3,5.6,88,Veg Sandwich,2668,147.2,81.6,175.8,1.7,Sad,Try taking a short walk to stay active.
1425,2023-09-27,13931,1370,9.45,6.3,82,Fried Rice,2738,44.4,75.3,198.5,2.9,Sad,Take a break and do something relaxing.
1467,2023-03-17,1633,3846,1.43,5.1,89,Grilled Fish,2132,45.9,83.6,348.7,2.3,Energetic,Try taking a short walk to stay active.
1093,2023-11-27,15986,1288,10.71,4.9,83,Pasta,2343,103.9,48.5,310.2,3.4,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1617,2023-03-07,5502,2595,3.58,4.8,96,Veg Sandwich,2871,121.2,52.0,370.2,2.4,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1132,2023-02-02,9912,3441,7.29,7.0,72,Paneer Curry,2120,127.6,80.6,202.9,1.4,Stressed,Drink more water to stay hydrated.
1433,2023-09-26,10268,1928,8.23,4.0,92,Grilled Fish,1428,49.5,32.3,386.2,0.8,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1340,2023-01-30,18037,1436,14.55,5.6,109,Pasta,1522,132.8,69.8,211.7,0.8,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1313,2023-01-26,4374,3795,3.47,8.5,118,Veg Sandwich,1319,54.2,58.9,207.7,3.5,Relaxed,Try taking a short walk to stay active.
1590,2023-07-29,2553,1903,1.78,8.7,107,Fried Rice,1936,111.6,46.6,120.9,1.0,Stressed,Try taking a short walk to stay active.
1211,2023-09-26,1252,1944,0.76,5.0,98,Fried Rice,1453,112.4,72.8,110.8,0.5,Tired,Try taking a short walk to stay active.
1519,2023-11-20,6734,2945,5.37,4.3,90,Fruit Smoothie,2359,129.2,25.5,356.2,1.2,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1158,2023-05-03,10110,2355,8.8,4.6,106,Fried Rice,2635,77.0,83.2,288.9,3.8,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1267,2023-02-02,12358,1661,8.59,6.4,69,Fried Rice,1592,147.3,59.5,236.6,2.3,Stressed,Take a break and do something relaxing.
1660,2023-05-23,16546,1572,10.68,6.1,84,Oatmeal,2837,61.5,65.1,386.7,3.3,Sad,Take a break and do something relaxing.
1861,2023-05-25,19555,3470,13.5,7.0,70,Pasta,1538,81.9,87.1,138.7,1.8,Stressed,Drink more water to stay hydrated.
1957,2023-09-19,4930,3891,3.78,8.9,68,Chicken Salad,1825,50.0,78.3,172.3,2.3,Tired,Try taking a short walk to stay active.
1602,2023-01-05,2800,3781,2.32,8.0,96,Fruit Smoothie,2239,89.9,31.3,286.6,3.1,Happy,Try taking a short walk to stay active.
1747,2023-06-10,13447,3200,10.81,4.4,115,Pasta,2184,93.0,28.0,107.7,1.3,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1473,2023-11-06,15631,1495,12.03,4.6,55,Dal & Rice,1298,78.7,51.9,205.3,1.9,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1800,2023-05-24,8501,2243,7.34,4.9,115,Pasta,1888,113.6,38.6,260.2,3.6,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1409,2023-06-01,18655,3128,15.49,5.3,71,Chicken Salad,1487,112.0,21.9,295.2,1.9,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1473,2023-01-05,13595,3824,8.97,4.2,80,Pasta,2080,102.9,63.6,376.8,1.9,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1355,2023-07-14,2485,3630,2.04,8.2,55,Pasta,1398,30.2,49.7,316.9,1.5,Happy,Try taking a short walk to stay active.
1679,2023-05-05,15763,1440,10.69,8.5,82,Fried Rice,1681,94.0,27.5,225.6,1.4,Happy,Drink more water to stay hydrated.
1192,2023-03-17,14615,2717,13.09,6.7,80,Pasta,2224,120.9,56.9,313.8,2.7,Happy,Great job! Keep maintaining your healthy routine.
1698,2023-11-02,5117,3851,3.5,8.5,62,Oatmeal,1361,129.7,53.3,153.3,1.9,Tired,Drink more water to stay hydrated.
1270,2023-06-18,18196,1898,11.3,8.5,82,Chicken Salad,1633,78.1,63.9,314.5,1.1,Happy,Drink more water to stay hydrated.
1113,2023-08-05,1283,3261,1.01,5.5,71,Oatmeal,1551,58.7,85.5,277.2,1.4,Relaxed,Try taking a short walk to stay active.
1896,2023-07-02,5162,2985,4.07,6.2,56,Veg Sandwich,2035,76.4,75.4,389.6,3.1,Tired,Take a break and do something relaxing.
1522,2023-12-03,2638,2523,2.18,5.1,72,Veg Sandwich,2850,132.2,34.3,254.4,3.3,Relaxed,Try taking a short walk to stay active.
1054,2023-04-23,16958,2373,14.29,9.0,82,Veg Sandwich,1618,33.4,74.7,146.7,0.6,Stressed,Drink more water to stay hydrated.
1769,2023-10-03,9197,2251,8.2,6.9,114,Veg Sandwich,2439,108.5,78.8,243.6,3.2,Sad,Take a break and do something relaxing.
1064,2023-06-27,2677,2398,2.22,7.7,63,Pasta,1213,65.2,72.9,321.8,0.9,Stressed,Try taking a short walk to stay active.
1990,2023-05-05,15883,1267,13.6,8.8,113,Dal & Rice,2369,90.8,44.0,294.6,1.8,Tired,Drink more water to stay hydrated.
1683,2023-10-18,14142,3602,12.46,4.3,63,Paneer Curry,2114,80.3,35.7,130.6,0.7,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1271,2023-11-19,5651,3829,3.83,5.9,58,Fruit Smoothie,2610,100.3,79.3,290.2,1.0,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1501,2023-07-18,3797,3136,2.49,5.9,94,Fruit Smoothie,1611,70.3,46.3,269.2,1.8,Sad,Try taking a short walk to stay active.
1661,2023-05-18,10260,3221,7.85,6.3,107,Fruit Smoothie,1941,92.3,24.1,195.9,2.2,Sad,Take a break and do something relaxing.
1361,2023-08-06,4442,2847,3.15,5.2,101,Chicken Salad,2878,118.6,41.7,287.2,0.5,Stressed,Try taking a short walk to stay active.
1145,2023-10-24,17840,2072,10.92,5.1,60,Oatmeal,2955,83.0,27.3,275.0,1.4,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1942,2023-06-17,16272,1551,13.75,7.3,92,Fried Rice,2219,103.2,48.9,340.7,2.6,Sad,Take a break and do something relaxing.
1208,2023-05-14,19181,1230,12.8,7.8,114,Grilled Fish,2474,98.6,41.5,342.5,0.9,Relaxed,Drink more water to stay hydrated.
1285,2023-06-10,16469,2237,12.11,5.0,100,Grilled Fish,2636,118.6,69.6,244.8,2.6,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1009,2023-09-29,18798,1308,15.64,6.6,81,Fruit Smoothie,1662,128.5,68.2,183.6,1.7,Happy,Drink more water to stay hydrated.
1738,2023-10-07,19642,2684,15.21,4.2,55,Paneer Curry,2192,91.8,24.6,199.1,3.3,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1185,2023-09-05,11590,2162,10.36,6.3,93,Paneer Curry,2245,49.7,32.4,123.3,3.5,Relaxed,Great job! Keep maintaining your healthy routine.
1573,2023-08-10,16586,1732,14.12,6.0,68,Veg Sandwich,1245,147.4,21.5,366.2,2.2,Tired,Take a break and do something relaxing.
1596,2023-11-12,2070,3516,1.76,6.3,82,Veg Sandwich,2688,140.3,36.4,282.1,3.6,Sad,Try taking a short walk to stay active.
1463,2023-11-26,17234,2426,14.46,4.4,86,Egg Wrap,1518,31.6,39.4,296.7,0.7,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1133,2023-06-21,5848,2219,4.82,6.3,64,Grilled Fish,2733,95.6,60.8,174.4,2.5,Sad,Take a break and do something relaxing.
1834,2023-09-16,10932,3681,8.47,8.0,94,Dal & Rice,2122,74.3,65.8,257.8,2.2,Happy,Great job! Keep maintaining your healthy routine.
1808,2023-09-13,14308,2350,11.91,7.1,70,Chicken Salad,1584,60.3,33.8,241.9,3.1,Tired,Take a break and do something relaxing.
1170,2023-06-17,1487,2291,1.16,6.3,112,Grilled Fish,2344,50.8,78.5,201.8,0.9,Stressed,Try taking a short walk to stay active.
1212,2023-04-30,3764,3259,2.74,7.3,85,Oatmeal,2083,114.3,24.7,347.8,2.7,Energetic,Try taking a short walk to stay active.
1972,2023-01-19,11678,2271,8.85,4.5,90,Pasta,1523,73.0,69.7,309.1,2.3,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1529,2023-10-23,2867,3230,2.19,4.2,115,Fried Rice,1884,140.0,42.5,138.5,3.4,Tired,Try taking a short walk to stay active.
1825,2023-11-05,18934,2287,16.96,8.5,78,Egg Wrap,2699,113.7,59.8,223.8,1.9,Energetic,Drink more water to stay hydrated.
1501,2023-09-04,19725,3390,14.71,8.9,103,Pasta,1820,103.3,89.1,307.7,4.0,Energetic,Great job! Keep maintaining your healthy routine.
1571,2023-07-24,15040,1983,12.49,8.2,75,Dal & Rice,1679,107.3,89.2,293.0,2.2,Stressed,Take a break and do something relaxing.
1599,2023-03-08,7070,3575,5.5,5.7,57,Paneer Curry,2642,125.5,89.2,191.5,2.7,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1026,2023-12-08,2326,1377,1.72,7.4,111,Egg Wrap,2220,136.0,67.9,166.4,2.0,Tired,Try taking a short walk to stay active.
1067,2023-12-11,19137,3251,16.56,5.5,101,Veg Sandwich,1980,97.3,49.2,257.1,3.0,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1789,2023-07-04,18135,3139,14.47,4.3,81,Chicken Salad,2447,44.9,27.4,241.2,3.9,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1407,2023-12-08,5365,1288,4.58,6.0,92,Pasta,2159,101.5,56.2,340.8,3.4,Tired,Take a break and do something relaxing.
1551,2023-04-18,19423,1441,16.98,4.1,82,Fruit Smoothie,1475,39.9,50.1,300.7,2.2,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1108,2023-06-14,7633,2547,6.18,5.0,78,Pasta,2154,43.4,41.7,281.9,3.5,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1073,2023-05-01,2678,3038,1.77,4.2,115,Fruit Smoothie,2859,138.5,82.8,394.5,2.0,Stressed,Try taking a short walk to stay active.
1577,2023-03-25,10378,2256,8.89,6.8,96,Oatmeal,1266,46.4,66.6,231.0,3.7,Sad,Take a break and do something relaxing.
1679,2023-10-29,15753,1673,9.9,7.5,79,Dal & Rice,1230,78.1,50.7,172.0,2.8,Relaxed,Great job! Keep maintaining your healthy routine.
1261,2023-09-18,2736,2228,1.74,7.4,109,Egg Wrap,2785,100.1,68.8,175.7,4.0,Stressed,Try taking a short walk to stay active.
1367,2023-04-17,2829,2675,2.06,5.6,67,Chicken Salad,1410,35.9,43.3,363.6,1.3,Sad,Try taking a short walk to stay active.
1785,2023-05-03,7137,1552,4.39,4.5,119,Oatmeal,1615,115.3,55.4,121.7,2.5,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1848,2023-03-14,17256,3160,10.6,6.7,76,Egg Wrap,2996,134.5,63.4,193.3,1.7,Relaxed,Drink more water to stay hydrated.
1869,2023-12-03,5310,2284,4.77,4.2,111,Dal & Rice,2024,90.0,64.9,298.1,2.7,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1236,2023-11-09,7669,1351,6.22,5.5,86,Dal & Rice,2218,125.8,43.1,319.5,3.6,Relaxed,You’re low on rest. Aim for at least 7 hours tonight.
1726,2023-06-03,14080,1936,11.74,7.8,74,Grilled Fish,2551,35.1,66.6,252.3,1.6,Sad,Drink more water to stay hydrated.
1365,2023-10-16,13404,2204,11.53,7.2,69,Paneer Curry,1269,67.1,69.4,191.8,0.8,Sad,Drink more water to stay hydrated.
1285,2023-04-07,8154,2461,4.99,4.4,55,Fried Rice,2857,103.5,52.2,368.7,3.6,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1377,2023-10-19,5176,1738,3.77,8.9,113,Paneer Curry,2486,53.5,34.7,162.2,2.2,Happy,Great job! Keep maintaining your healthy routine.
1660,2023-12-15,3655,3916,3.13,6.3,101,Grilled Fish,2291,125.1,87.2,348.1,3.1,Relaxed,Try taking a short walk to stay active.
1829,2023-10-05,2210,3826,1.83,7.1,58,Pasta,2475,133.3,23.7,237.3,1.7,Tired,Try taking a short walk to stay active.
1905,2023-09-11,8334,3853,5.31,8.3,71,Oatmeal,1774,73.0,75.7,374.7,2.6,Happy,Great job! Keep maintaining your healthy routine.
1375,2023-03-23,14275,1748,12.58,6.7,72,Fried Rice,1707,85.1,30.1,235.6,0.9,Energetic,Drink more water to stay hydrated.
1618,2023-01-17,8817,3194,7.5,5.5,84,Oatmeal,2869,110.4,79.6,130.5,2.3,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1652,2023-10-27,8990,1446,6.47,8.6,66,Oatmeal,2089,41.5,71.8,244.2,3.8,Happy,Great job! Keep maintaining your healthy routine.
1075,2023-06-29,9010,1319,7.93,8.0,87,Chicken Salad,2159,93.0,63.7,180.5,1.2,Sad,Drink more water to stay hydrated.
1008,2023-08-04,9778,2353,8.24,7.9,91,Pasta,2519,42.6,66.3,197.8,1.1,Stressed,Drink more water to stay hydrated.
1195,2023-01-22,1214,3284,0.78,4.8,98,Fried Rice,1961,108.4,76.2,253.9,2.8,Happy,Try taking a short walk to stay active.
1806,2023-08-24,3362,3320,2.4,8.6,92,Oatmeal,2657,135.1,84.9,352.4,1.2,Stressed,Try taking a short walk to stay active.
1791,2023-07-30,3164,1703,2.27,4.7,70,Veg Sandwich,1936,132.1,40.5,133.0,3.6,Stressed,Try taking a short walk to stay active.
1892,2023-10-13,8946,3598,7.88,5.0,109,Pasta,2619,128.7,32.0,278.2,2.7,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1629,2023-07-26,9509,3963,7.03,8.9,91,Fried Rice,2749,95.4,32.7,387.6,0.5,Happy,Drink more water to stay hydrated.
1289,2023-11-21,17454,1911,13.14,7.2,88,Oatmeal,1494,94.5,78.0,191.7,2.5,Stressed,Take a break and do something relaxing.
1998,2023-09-12,13894,1659,9.02,8.3,81,Grilled Fish,2773,33.8,36.3,353.4,2.9,Happy,Great job! Keep maintaining your healthy routine.
1060,2023-12-11,18429,2416,12.52,6.5,77,Chicken Salad,1703,102.7,43.7,270.4,2.8,Energetic,Great job! Keep maintaining your healthy routine.
1936,2023-01-11,1653,2528,1.13,6.2,85,Pasta,2554,62.9,47.8,117.7,1.4,Relaxed,Try taking a short walk to stay active.
1388,2023-11-03,19181,2170,16.35,4.5,76,Oatmeal,2137,121.6,77.4,365.8,1.0,Sad,You’re low on rest. Aim for at least 7 hours tonight.
1846,2023-11-15,8710,2941,6.27,6.3,89,Grilled Fish,2477,39.9,85.4,274.9,3.0,Stressed,Take a break and do something relaxing.
1817,2023-12-08,4964,1934,3.53,7.1,79,Dal & Rice,2338,68.9,56.6,217.0,0.5,Relaxed,Try taking a short walk to stay active.
1899,2023-02-03,4091,1363,3.14,8.5,89,Chicken Salad,2774,136.2,34.6,286.0,3.0,Stressed,Try taking a short walk to stay active.
1562,2023-05-01,2849,3331,1.93,8.3,59,Fruit Smoothie,1700,121.8,88.6,261.4,3.7,Stressed,Try taking a short walk to stay active.
1563,2023-08-24,15065,2710,9.24,7.9,85,Grilled Fish,2654,43.2,49.0,107.6,3.5,Tired,Take a break and do something relaxing.
1633,2023-07-02,8641,1230,6.6,6.3,81,Egg Wrap,2983,115.1,76.7,146.1,3.9,Sad,Take a break and do something relaxing.
1678,2023-03-19,13954,2310,9.95,4.5,65,Veg Sandwich,2237,93.0,75.7,391.8,1.2,Happy,You’re low on rest. Aim for at least 7 hours tonight.
1007,2023-05-03,6644,1625,4.91,4.2,89,Fruit Smoothie,1666,62.2,41.0,100.9,1.7,Stressed,You’re low on rest. Aim for at least 7 hours tonight.
1368,2023-10-03,12751,1473,10.18,4.3,79,Paneer Curry,2238,102.2,66.6,129.4,1.2,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1044,2023-07-27,1516,2621,1.31,6.2,70,Dal & Rice,2319,46.9,26.3,391.7,1.5,Tired,Try taking a short walk to stay active.
1343,2023-07-05,13352,3881,9.31,7.1,107,Dal & Rice,1755,141.1,31.3,377.5,2.9,Happy,Great job! Keep maintaining your healthy routine.
1756,2023-01-17,13944,3747,12.05,5.4,80,Chicken Salad,1526,123.8,66.4,373.3,1.8,Energetic,You’re low on rest. Aim for at least 7 hours tonight.
1795,2023-10-17,3212,1396,2.54,4.6,108,Pasta,1934,149.8,82.4,374.2,1.4,Stressed,Try taking a short walk to stay active.
1374,2023-09-11,4330,3945,3.82,6.5,83,Fried Rice,1234,127.2,35.5,169.4,3.5,Energetic,Try taking a short walk to stay active.
1618,2023-04-09,19676,2805,15.09,4.2,96,Chicken Salad,1616,127.2,47.0,221.1,3.8,Tired,You’re low on rest. Aim for at least 7 hours tonight.
1026,2023-05-27,7783,3460,6.43,6.6,112,Grilled Fish,1305,110.8,48.5,293.6,3.3,Sad,Take a break and do something relaxing.
